,settlementDate,settlementPeriod,imbalanceQuantityMAW,time_stamp
30,2015-02-07,18,493.32,2015-02-07 09:00:00
31,2015-02-07,17,199.761,2015-02-07 08:30:00
32,2015-02-07,16,274.145,2015-02-07 08:00:00
33,2015-02-07,15,411.74,2015-02-07 07:30:00
34,2015-02-07,14,196.928,2015-02-07 07:00:00
35,2015-02-07,13,418.472,2015-02-07 06:30:00
36,2015-02-07,12,367.059,2015-02-07 06:00:00
37,2015-02-07,11,419.794,2015-02-07 05:30:00
38,2015-02-07,10,189.881,2015-02-07 05:00:00
39,2015-02-07,9,150.083,2015-02-07 04:30:00
40,2015-02-07,8,201.05,2015-02-07 04:00:00
41,2015-02-07,7,202.426,2015-02-07 03:30:00
42,2015-02-07,6,224.933,2015-02-07 03:00:00
43,2015-02-07,5,114.556,2015-02-07 02:30:00
44,2015-02-07,4,247.489,2015-02-07 02:00:00
45,2015-02-07,3,640.422,2015-02-07 01:30:00
46,2015-02-07,2,1029.64,2015-02-07 01:00:00
47,2015-02-07,1,856.464,2015-02-07 00:30:00
0,2015-02-08,48,-485.322,2015-02-09 00:00:00
1,2015-02-08,47,-642.272,2015-02-08 23:30:00
2,2015-02-08,46,-706.115,2015-02-08 23:00:00
3,2015-02-08,45,-354.554,2015-02-08 22:30:00
4,2015-02-08,44,20.0311,2015-02-08 22:00:00
5,2015-02-08,43,121.631,2015-02-08 21:30:00
6,2015-02-08,42,-60.9744,2015-02-08 21:00:00
7,2015-02-08,41,-38.2658,2015-02-08 20:30:00
8,2015-02-08,40,-34.8353,2015-02-08 20:00:00
9,2015-02-08,39,408.886,2015-02-08 19:30:00
10,2015-02-08,38,123.026,2015-02-08 19:00:00
11,2015-02-08,37,250.218,2015-02-08 18:30:00
12,2015-02-08,36,629.067,2015-02-08 18:00:00
13,2015-02-08,35,103.484,2015-02-08 17:30:00
14,2015-02-08,34,-360.781,2015-02-08 17:00:00
15,2015-02-08,33,-348.665,2015-02-08 16:30:00
16,2015-02-08,32,-562.411,2015-02-08 16:00:00
17,2015-02-08,31,-653.969,2015-02-08 15:30:00
18,2015-02-08,30,-824.225,2015-02-08 15:00:00
19,2015-02-08,29,-740.588,2015-02-08 14:30:00
20,2015-02-08,28,-974.85,2015-02-08 14:00:00
21,2015-02-08,27,-799.391,2015-02-08 13:30:00
22,2015-02-08,26,-908.8,2015-02-08 13:00:00
23,2015-02-08,25,-710.239,2015-02-08 12:30:00
24,2015-02-08,24,-768.659,2015-02-08 12:00:00
25,2015-02-08,23,-692.94,2015-02-08 11:30:00
26,2015-02-08,22,-454.011,2015-02-08 11:00:00
27,2015-02-08,21,-314.692,2015-02-08 10:30:00
28,2015-02-08,20,-252.038,2015-02-08 10:00:00
29,2015-02-08,19,-31.2049,2015-02-08 09:30:00
30,2015-02-08,18,403.613,2015-02-08 09:00:00
31,2015-02-08,17,222.466,2015-02-08 08:30:00
32,2015-02-08,16,193.246,2015-02-08 08:00:00
33,2015-02-08,15,308.443,2015-02-08 07:30:00
34,2015-02-08,14,138.958,2015-02-08 07:00:00
35,2015-02-08,13,224.695,2015-02-08 06:30:00
36,2015-02-08,12,202.258,2015-02-08 06:00:00
37,2015-02-08,11,113.429,2015-02-08 05:30:00
38,2015-02-08,10,52.8542,2015-02-08 05:00:00
39,2015-02-08,9,102.483,2015-02-08 04:30:00
40,2015-02-08,8,4.2824,2015-02-08 04:00:00
41,2015-02-08,7,-45.8106,2015-02-08 03:30:00
42,2015-02-08,6,-52.932,2015-02-08 03:00:00
43,2015-02-08,5,-144.679,2015-02-08 02:30:00
44,2015-02-08,4,-119.238,2015-02-08 02:00:00
45,2015-02-08,3,220.784,2015-02-08 01:30:00
46,2015-02-08,2,155.959,2015-02-08 01:00:00
47,2015-02-08,1,144.557,2015-02-08 00:30:00
0,2015-02-09,48,-194.857,2015-02-10 00:00:00
1,2015-02-09,47,-176.333,2015-02-09 23:30:00
2,2015-02-09,46,-342.467,2015-02-09 23:00:00
3,2015-02-09,45,-125.327,2015-02-09 22:30:00
4,2015-02-09,44,-200.548,2015-02-09 22:00:00
5,2015-02-09,43,-234.727,2015-02-09 21:30:00
6,2015-02-09,42,-63.5459,2015-02-09 21:00:00
7,2015-02-09,41,-163.652,2015-02-09 20:30:00
8,2015-02-09,40,-117.435,2015-02-09 20:00:00
9,2015-02-09,39,-118.194,2015-02-09 19:30:00
10,2015-02-09,38,-25.6301,2015-02-09 19:00:00
11,2015-02-09,37,101.499,2015-02-09 18:30:00
12,2015-02-09,36,108.207,2015-02-09 18:00:00
13,2015-02-09,35,-462.132,2015-02-09 17:30:00
14,2015-02-09,34,-430.115,2015-02-09 17:00:00
15,2015-02-09,33,-826.913,2015-02-09 16:30:00
16,2015-02-09,32,-793.567,2015-02-09 16:00:00
17,2015-02-09,31,-1019.43,2015-02-09 15:30:00
18,2015-02-09,30,-1423.93,2015-02-09 15:00:00
19,2015-02-09,29,-1323.78,2015-02-09 14:30:00
20,2015-02-09,28,-1542.97,2015-02-09 14:00:00
21,2015-02-09,27,-1535.26,2015-02-09 13:30:00
22,2015-02-09,26,-1510.66,2015-02-09 13:00:00
23,2015-02-09,25,-1363.1,2015-02-09 12:30:00
24,2015-02-09,24,-1012.82,2015-02-09 12:00:00
25,2015-02-09,23,-821.671,2015-02-09 11:30:00
26,2015-02-09,22,-672.615,2015-02-09 11:00:00
27,2015-02-09,21,-497.331,2015-02-09 10:30:00
28,2015-02-09,20,-319.366,2015-02-09 10:00:00
29,2015-02-09,19,-218.606,2015-02-09 09:30:00
30,2015-02-09,18,184.256,2015-02-09 09:00:00
31,2015-02-09,17,536.09,2015-02-09 08:30:00
32,2015-02-09,16,675.237,2015-02-09 08:00:00
33,2015-02-09,15,437.962,2015-02-09 07:30:00
34,2015-02-09,14,229.618,2015-02-09 07:00:00
35,2015-02-09,13,-0.0853,2015-02-09 06:30:00
36,2015-02-09,12,-722.792,2015-02-09 06:00:00
37,2015-02-09,11,-168.692,2015-02-09 05:30:00
38,2015-02-09,10,-504.405,2015-02-09 05:00:00
39,2015-02-09,9,-222.721,2015-02-09 04:30:00
40,2015-02-09,8,-535.281,2015-02-09 04:00:00
41,2015-02-09,7,-284.966,2015-02-09 03:30:00
42,2015-02-09,6,-129.709,2015-02-09 03:00:00
43,2015-02-09,5,-220.006,2015-02-09 02:30:00
44,2015-02-09,4,-23.4584,2015-02-09 02:00:00
45,2015-02-09,3,-53.2584,2015-02-09 01:30:00
46,2015-02-09,2,10.6125,2015-02-09 01:00:00
47,2015-02-09,1,-125.437,2015-02-09 00:30:00
0,2015-02-10,48,-391.313,2015-02-11 00:00:00
1,2015-02-10,47,-378.526,2015-02-10 23:30:00
2,2015-02-10,46,-67.9383,2015-02-10 23:00:00
3,2015-02-10,45,-35.1792,2015-02-10 22:30:00
4,2015-02-10,44,-36.5828,2015-02-10 22:00:00
5,2015-02-10,43,285.396,2015-02-10 21:30:00
6,2015-02-10,42,24.1073,2015-02-10 21:00:00
7,2015-02-10,41,55.3404,2015-02-10 20:30:00
8,2015-02-10,40,-90.0376,2015-02-10 20:00:00
9,2015-02-10,39,-177.488,2015-02-10 19:30:00
10,2015-02-10,38,-341.681,2015-02-10 19:00:00
11,2015-02-10,37,-344.846,2015-02-10 18:30:00
12,2015-02-10,36,-280.353,2015-02-10 18:00:00
13,2015-02-10,35,-448.751,2015-02-10 17:30:00
14,2015-02-10,34,136.953,2015-02-10 17:00:00
15,2015-02-10,33,102.978,2015-02-10 16:30:00
16,2015-02-10,32,71.253,2015-02-10 16:00:00
17,2015-02-10,31,123.047,2015-02-10 15:30:00
18,2015-02-10,30,39.0105,2015-02-10 15:00:00
19,2015-02-10,29,22.2292,2015-02-10 14:30:00
20,2015-02-10,28,140.321,2015-02-10 14:00:00
21,2015-02-10,27,77.9105,2015-02-10 13:30:00
22,2015-02-10,26,-26.7342,2015-02-10 13:00:00
23,2015-02-10,25,-99.1406,2015-02-10 12:30:00
24,2015-02-10,24,6.5567,2015-02-10 12:00:00
25,2015-02-10,23,13.8481,2015-02-10 11:30:00
26,2015-02-10,22,94.0975,2015-02-10 11:00:00
27,2015-02-10,21,106.317,2015-02-10 10:30:00
28,2015-02-10,20,250.545,2015-02-10 10:00:00
29,2015-02-10,19,203.049,2015-02-10 09:30:00
30,2015-02-10,18,5.2807,2015-02-10 09:00:00
31,2015-02-10,17,-224.843,2015-02-10 08:30:00
32,2015-02-10,16,129.01,2015-02-10 08:00:00
33,2015-02-10,15,-66.8099,2015-02-10 07:30:00
34,2015-02-10,14,-40.3846,2015-02-10 07:00:00
35,2015-02-10,13,-171.299,2015-02-10 06:30:00
36,2015-02-10,12,-390.651,2015-02-10 06:00:00
37,2015-02-10,11,-153.633,2015-02-10 05:30:00
38,2015-02-10,10,-105.098,2015-02-10 05:00:00
39,2015-02-10,9,-76.2135,2015-02-10 04:30:00
40,2015-02-10,8,-311.349,2015-02-10 04:00:00
41,2015-02-10,7,-170.465,2015-02-10 03:30:00
42,2015-02-10,6,-152.988,2015-02-10 03:00:00
43,2015-02-10,5,-214.491,2015-02-10 02:30:00
44,2015-02-10,4,8.9194,2015-02-10 02:00:00
45,2015-02-10,3,39.4265,2015-02-10 01:30:00
46,2015-02-10,2,-168.677,2015-02-10 01:00:00
47,2015-02-10,1,-82.4432,2015-02-10 00:30:00
0,2015-02-11,48,-344.906,2015-02-12 00:00:00
1,2015-02-11,47,-210.51,2015-02-11 23:30:00
2,2015-02-11,46,-284.36,2015-02-11 23:00:00
3,2015-02-11,45,-184.054,2015-02-11 22:30:00
4,2015-02-11,44,-89.8636,2015-02-11 22:00:00
5,2015-02-11,43,59.9249,2015-02-11 21:30:00
6,2015-02-11,42,4.5414,2015-02-11 21:00:00
7,2015-02-11,41,-57.7824,2015-02-11 20:30:00
8,2015-02-11,40,-104.109,2015-02-11 20:00:00
9,2015-02-11,39,97.8277,2015-02-11 19:30:00
10,2015-02-11,38,236.971,2015-02-11 19:00:00
11,2015-02-11,37,84.0362,2015-02-11 18:30:00
12,2015-02-11,36,225.282,2015-02-11 18:00:00
13,2015-02-11,35,332.989,2015-02-11 17:30:00
14,2015-02-11,34,567.149,2015-02-11 17:00:00
15,2015-02-11,33,545.713,2015-02-11 16:30:00
16,2015-02-11,32,459.668,2015-02-11 16:00:00
17,2015-02-11,31,634.266,2015-02-11 15:30:00
18,2015-02-11,30,508.572,2015-02-11 15:00:00
19,2015-02-11,29,500.672,2015-02-11 14:30:00
20,2015-02-11,28,499.96,2015-02-11 14:00:00
21,2015-02-11,27,383.844,2015-02-11 13:30:00
22,2015-02-11,26,393.227,2015-02-11 13:00:00
23,2015-02-11,25,410.352,2015-02-11 12:30:00
24,2015-02-11,24,414.848,2015-02-11 12:00:00
25,2015-02-11,23,475.745,2015-02-11 11:30:00
26,2015-02-11,22,296.795,2015-02-11 11:00:00
27,2015-02-11,21,270.954,2015-02-11 10:30:00
28,2015-02-11,20,166.508,2015-02-11 10:00:00
29,2015-02-11,19,128.162,2015-02-11 09:30:00
30,2015-02-11,18,178.681,2015-02-11 09:00:00
31,2015-02-11,17,213.382,2015-02-11 08:30:00
32,2015-02-11,16,292.037,2015-02-11 08:00:00
33,2015-02-11,15,-232.432,2015-02-11 07:30:00
34,2015-02-11,14,-109.482,2015-02-11 07:00:00
35,2015-02-11,13,-229.565,2015-02-11 06:30:00
36,2015-02-11,12,-324.36,2015-02-11 06:00:00
37,2015-02-11,11,-268.587,2015-02-11 05:30:00
38,2015-02-11,10,-299.064,2015-02-11 05:00:00
39,2015-02-11,9,-324.168,2015-02-11 04:30:00
40,2015-02-11,8,-566.183,2015-02-11 04:00:00
41,2015-02-11,7,-386.269,2015-02-11 03:30:00
42,2015-02-11,6,-343.618,2015-02-11 03:00:00
43,2015-02-11,5,-415.762,2015-02-11 02:30:00
44,2015-02-11,4,-324.863,2015-02-11 02:00:00
45,2015-02-11,3,-235.224,2015-02-11 01:30:00
46,2015-02-11,2,-232.225,2015-02-11 01:00:00
47,2015-02-11,1,-215.248,2015-02-11 00:30:00
0,2015-02-12,48,-130.44,2015-02-13 00:00:00
1,2015-02-12,47,-464.025,2015-02-12 23:30:00
2,2015-02-12,46,-369.353,2015-02-12 23:00:00
3,2015-02-12,45,-561.924,2015-02-12 22:30:00
4,2015-02-12,44,-367.269,2015-02-12 22:00:00
5,2015-02-12,43,-383.456,2015-02-12 21:30:00
6,2015-02-12,42,-538.639,2015-02-12 21:00:00
7,2015-02-12,41,-405.958,2015-02-12 20:30:00
8,2015-02-12,40,-370.758,2015-02-12 20:00:00
9,2015-02-12,39,-246.78,2015-02-12 19:30:00
10,2015-02-12,38,-193.117,2015-02-12 19:00:00
11,2015-02-12,37,59.3329,2015-02-12 18:30:00
12,2015-02-12,36,163.27,2015-02-12 18:00:00
13,2015-02-12,35,-35.2216,2015-02-12 17:30:00
14,2015-02-12,34,365.612,2015-02-12 17:00:00
15,2015-02-12,33,485.917,2015-02-12 16:30:00
16,2015-02-12,32,272.405,2015-02-12 16:00:00
17,2015-02-12,31,288.132,2015-02-12 15:30:00
18,2015-02-12,30,93.1048,2015-02-12 15:00:00
19,2015-02-12,29,68.9374,2015-02-12 14:30:00
20,2015-02-12,28,113.615,2015-02-12 14:00:00
21,2015-02-12,27,57.4486,2015-02-12 13:30:00
22,2015-02-12,26,-117.373,2015-02-12 13:00:00
23,2015-02-12,25,104.54,2015-02-12 12:30:00
24,2015-02-12,24,213.266,2015-02-12 12:00:00
25,2015-02-12,23,150.278,2015-02-12 11:30:00
26,2015-02-12,22,119.569,2015-02-12 11:00:00
27,2015-02-12,21,118.787,2015-02-12 10:30:00
28,2015-02-12,20,129.837,2015-02-12 10:00:00
29,2015-02-12,19,101.988,2015-02-12 09:30:00
30,2015-02-12,18,12.4294,2015-02-12 09:00:00
31,2015-02-12,17,-64.9217,2015-02-12 08:30:00
32,2015-02-12,16,425.274,2015-02-12 08:00:00
33,2015-02-12,15,526.581,2015-02-12 07:30:00
34,2015-02-12,14,-220.27,2015-02-12 07:00:00
35,2015-02-12,13,-231.037,2015-02-12 06:30:00
36,2015-02-12,12,-243.543,2015-02-12 06:00:00
37,2015-02-12,11,-68.1705,2015-02-12 05:30:00
38,2015-02-12,10,-359.043,2015-02-12 05:00:00
39,2015-02-12,9,-247.246,2015-02-12 04:30:00
40,2015-02-12,8,-317.616,2015-02-12 04:00:00
41,2015-02-12,7,-158.697,2015-02-12 03:30:00
42,2015-02-12,6,-36.085,2015-02-12 03:00:00
43,2015-02-12,5,-108.935,2015-02-12 02:30:00
44,2015-02-12,4,17.4586,2015-02-12 02:00:00
45,2015-02-12,3,49.4656,2015-02-12 01:30:00
46,2015-02-12,2,-21.9861,2015-02-12 01:00:00
47,2015-02-12,1,-94.0792,2015-02-12 00:30:00
0,2015-02-13,48,85.4975,2015-02-14 00:00:00
1,2015-02-13,47,-72.6919,2015-02-13 23:30:00
2,2015-02-13,46,-185.581,2015-02-13 23:00:00
3,2015-02-13,45,-137.798,2015-02-13 22:30:00
4,2015-02-13,44,-59.434,2015-02-13 22:00:00
5,2015-02-13,43,132.712,2015-02-13 21:30:00
6,2015-02-13,42,91.7627,2015-02-13 21:00:00
7,2015-02-13,41,126.571,2015-02-13 20:30:00
8,2015-02-13,40,84.1811,2015-02-13 20:00:00
9,2015-02-13,39,171.74,2015-02-13 19:30:00
10,2015-02-13,38,145.451,2015-02-13 19:00:00
11,2015-02-13,37,424.17,2015-02-13 18:30:00
12,2015-02-13,36,513.798,2015-02-13 18:00:00
13,2015-02-13,35,121.064,2015-02-13 17:30:00
14,2015-02-13,34,221.088,2015-02-13 17:00:00
15,2015-02-13,33,373.333,2015-02-13 16:30:00
16,2015-02-13,32,339.619,2015-02-13 16:00:00
17,2015-02-13,31,286.325,2015-02-13 15:30:00
18,2015-02-13,30,557.725,2015-02-13 15:00:00
19,2015-02-13,29,600.705,2015-02-13 14:30:00
20,2015-02-13,28,411.801,2015-02-13 14:00:00
21,2015-02-13,27,388.956,2015-02-13 13:30:00
22,2015-02-13,26,290.71,2015-02-13 13:00:00
23,2015-02-13,25,349.712,2015-02-13 12:30:00
24,2015-02-13,24,498.084,2015-02-13 12:00:00
25,2015-02-13,23,438.383,2015-02-13 11:30:00
26,2015-02-13,22,382.217,2015-02-13 11:00:00
27,2015-02-13,21,276.713,2015-02-13 10:30:00
28,2015-02-13,20,263.267,2015-02-13 10:00:00
29,2015-02-13,19,-99.0453,2015-02-13 09:30:00
30,2015-02-13,18,-104.135,2015-02-13 09:00:00
31,2015-02-13,17,-371.838,2015-02-13 08:30:00
32,2015-02-13,16,-172.362,2015-02-13 08:00:00
33,2015-02-13,15,-193.693,2015-02-13 07:30:00
34,2015-02-13,14,-15.347,2015-02-13 07:00:00
35,2015-02-13,13,-173.366,2015-02-13 06:30:00
36,2015-02-13,12,-406.973,2015-02-13 06:00:00
37,2015-02-13,11,-295.363,2015-02-13 05:30:00
38,2015-02-13,10,-412.56,2015-02-13 05:00:00
39,2015-02-13,9,-270.232,2015-02-13 04:30:00
40,2015-02-13,8,-355.137,2015-02-13 04:00:00
41,2015-02-13,7,-116.464,2015-02-13 03:30:00
42,2015-02-13,6,6.6312,2015-02-13 03:00:00
43,2015-02-13,5,-73.0204,2015-02-13 02:30:00
44,2015-02-13,4,-161.874,2015-02-13 02:00:00
45,2015-02-13,3,67.6168,2015-02-13 01:30:00
46,2015-02-13,2,177.946,2015-02-13 01:00:00
47,2015-02-13,1,-62.2307,2015-02-13 00:30:00
0,2015-02-14,48,-194.776,2015-02-15 00:00:00
1,2015-02-14,47,-255.933,2015-02-14 23:30:00
2,2015-02-14,46,-85.5614,2015-02-14 23:00:00
3,2015-02-14,45,84.1642,2015-02-14 22:30:00
4,2015-02-14,44,86.276,2015-02-14 22:00:00
5,2015-02-14,43,79.4449,2015-02-14 21:30:00
6,2015-02-14,42,159.247,2015-02-14 21:00:00
7,2015-02-14,41,253.782,2015-02-14 20:30:00
8,2015-02-14,40,204.423,2015-02-14 20:00:00
9,2015-02-14,39,159.04,2015-02-14 19:30:00
10,2015-02-14,38,64.3417,2015-02-14 19:00:00
11,2015-02-14,37,16.5176,2015-02-14 18:30:00
12,2015-02-14,36,142.753,2015-02-14 18:00:00
13,2015-02-14,35,-92.5221,2015-02-14 17:30:00
14,2015-02-14,34,-10.5774,2015-02-14 17:00:00
15,2015-02-14,33,13.4666,2015-02-14 16:30:00
16,2015-02-14,32,213.357,2015-02-14 16:00:00
17,2015-02-14,31,183.273,2015-02-14 15:30:00
18,2015-02-14,30,105.495,2015-02-14 15:00:00
19,2015-02-14,29,130.117,2015-02-14 14:30:00
20,2015-02-14,28,-15.1839,2015-02-14 14:00:00
21,2015-02-14,27,21.4663,2015-02-14 13:30:00
22,2015-02-14,26,-116.961,2015-02-14 13:00:00
23,2015-02-14,25,-210.656,2015-02-14 12:30:00
24,2015-02-14,24,-238.979,2015-02-14 12:00:00
25,2015-02-14,23,-102.906,2015-02-14 11:30:00
26,2015-02-14,22,254.157,2015-02-14 11:00:00
27,2015-02-14,21,179.258,2015-02-14 10:30:00
28,2015-02-14,20,223.057,2015-02-14 10:00:00
29,2015-02-14,19,323.453,2015-02-14 09:30:00
30,2015-02-14,18,162.972,2015-02-14 09:00:00
31,2015-02-14,17,93.569,2015-02-14 08:30:00
32,2015-02-14,16,36.6614,2015-02-14 08:00:00
33,2015-02-14,15,151.34,2015-02-14 07:30:00
34,2015-02-14,14,14.0062,2015-02-14 07:00:00
35,2015-02-14,13,-112.079,2015-02-14 06:30:00
36,2015-02-14,12,-210.611,2015-02-14 06:00:00
37,2015-02-14,11,-169.326,2015-02-14 05:30:00
38,2015-02-14,10,-291.594,2015-02-14 05:00:00
39,2015-02-14,9,-154.611,2015-02-14 04:30:00
40,2015-02-14,8,-240.722,2015-02-14 04:00:00
41,2015-02-14,7,12.3826,2015-02-14 03:30:00
42,2015-02-14,6,-5.7322,2015-02-14 03:00:00
43,2015-02-14,5,-171.744,2015-02-14 02:30:00
44,2015-02-14,4,-94.5026,2015-02-14 02:00:00
45,2015-02-14,3,12.8295,2015-02-14 01:30:00
46,2015-02-14,2,-37.079,2015-02-14 01:00:00
47,2015-02-14,1,-74.0253,2015-02-14 00:30:00
0,2015-02-15,48,-252.398,2015-02-16 00:00:00
1,2015-02-15,47,-204.695,2015-02-15 23:30:00
2,2015-02-15,46,-303.063,2015-02-15 23:00:00
3,2015-02-15,45,-236.199,2015-02-15 22:30:00
4,2015-02-15,44,-116.993,2015-02-15 22:00:00
5,2015-02-15,43,141.704,2015-02-15 21:30:00
6,2015-02-15,42,-33.1508,2015-02-15 21:00:00
7,2015-02-15,41,-120.136,2015-02-15 20:30:00
8,2015-02-15,40,-177.933,2015-02-15 20:00:00
9,2015-02-15,39,-321.843,2015-02-15 19:30:00
10,2015-02-15,38,-422.796,2015-02-15 19:00:00
11,2015-02-15,37,-265.603,2015-02-15 18:30:00
12,2015-02-15,36,-246.339,2015-02-15 18:00:00
13,2015-02-15,35,-616.556,2015-02-15 17:30:00
14,2015-02-15,34,-549.073,2015-02-15 17:00:00
15,2015-02-15,33,-122.518,2015-02-15 16:30:00
16,2015-02-15,32,-163.359,2015-02-15 16:00:00
17,2015-02-15,31,-150.776,2015-02-15 15:30:00
18,2015-02-15,30,-182.183,2015-02-15 15:00:00
19,2015-02-15,29,-97.8772,2015-02-15 14:30:00
20,2015-02-15,28,-478.271,2015-02-15 14:00:00
21,2015-02-15,27,-393.864,2015-02-15 13:30:00
22,2015-02-15,26,-202.684,2015-02-15 13:00:00
23,2015-02-15,25,-169.553,2015-02-15 12:30:00
24,2015-02-15,24,-211.782,2015-02-15 12:00:00
25,2015-02-15,23,-222.951,2015-02-15 11:30:00
26,2015-02-15,22,-101.411,2015-02-15 11:00:00
27,2015-02-15,21,-78.0602,2015-02-15 10:30:00
28,2015-02-15,20,-184.076,2015-02-15 10:00:00
29,2015-02-15,19,-394.074,2015-02-15 09:30:00
30,2015-02-15,18,-423.966,2015-02-15 09:00:00
31,2015-02-15,17,-407.643,2015-02-15 08:30:00
32,2015-02-15,16,-714.454,2015-02-15 08:00:00
33,2015-02-15,15,-320.253,2015-02-15 07:30:00
34,2015-02-15,14,-108.467,2015-02-15 07:00:00
35,2015-02-15,13,-233.828,2015-02-15 06:30:00
36,2015-02-15,12,-250.01,2015-02-15 06:00:00
37,2015-02-15,11,-269.645,2015-02-15 05:30:00
38,2015-02-15,10,-280.193,2015-02-15 05:00:00
39,2015-02-15,9,-350.383,2015-02-15 04:30:00
40,2015-02-15,8,-291.457,2015-02-15 04:00:00
41,2015-02-15,7,-208.873,2015-02-15 03:30:00
42,2015-02-15,6,-214.696,2015-02-15 03:00:00
43,2015-02-15,5,-166.148,2015-02-15 02:30:00
44,2015-02-15,4,-21.1991,2015-02-15 02:00:00
45,2015-02-15,3,14.4252,2015-02-15 01:30:00
46,2015-02-15,2,-3.3596,2015-02-15 01:00:00
47,2015-02-15,1,-76.8115,2015-02-15 00:30:00
0,2015-02-16,48,120.757,2015-02-17 00:00:00
1,2015-02-16,47,30.0167,2015-02-16 23:30:00
2,2015-02-16,46,234.586,2015-02-16 23:00:00
3,2015-02-16,45,441.929,2015-02-16 22:30:00
4,2015-02-16,44,568.349,2015-02-16 22:00:00
5,2015-02-16,43,445.015,2015-02-16 21:30:00
6,2015-02-16,42,582.172,2015-02-16 21:00:00
7,2015-02-16,41,629.424,2015-02-16 20:30:00
8,2015-02-16,40,416.782,2015-02-16 20:00:00
9,2015-02-16,39,537.472,2015-02-16 19:30:00
10,2015-02-16,38,123.709,2015-02-16 19:00:00
11,2015-02-16,37,423.904,2015-02-16 18:30:00
12,2015-02-16,36,176.49,2015-02-16 18:00:00
13,2015-02-16,35,-242.75,2015-02-16 17:30:00
14,2015-02-16,34,-47.5583,2015-02-16 17:00:00
15,2015-02-16,33,-93.9843,2015-02-16 16:30:00
16,2015-02-16,32,18.34,2015-02-16 16:00:00
17,2015-02-16,31,142.429,2015-02-16 15:30:00
18,2015-02-16,30,128.392,2015-02-16 15:00:00
19,2015-02-16,29,281.902,2015-02-16 14:30:00
20,2015-02-16,28,350.62,2015-02-16 14:00:00
21,2015-02-16,27,426.264,2015-02-16 13:30:00
22,2015-02-16,26,409.336,2015-02-16 13:00:00
23,2015-02-16,25,424.167,2015-02-16 12:30:00
24,2015-02-16,24,502.675,2015-02-16 12:00:00
25,2015-02-16,23,659.966,2015-02-16 11:30:00
26,2015-02-16,22,643.654,2015-02-16 11:00:00
27,2015-02-16,21,593.833,2015-02-16 10:30:00
28,2015-02-16,20,588.59,2015-02-16 10:00:00
29,2015-02-16,19,693.694,2015-02-16 09:30:00
30,2015-02-16,18,589.103,2015-02-16 09:00:00
31,2015-02-16,17,224.179,2015-02-16 08:30:00
32,2015-02-16,16,-13.8624,2015-02-16 08:00:00
33,2015-02-16,15,128.989,2015-02-16 07:30:00
34,2015-02-16,14,260.601,2015-02-16 07:00:00
35,2015-02-16,13,255.575,2015-02-16 06:30:00
36,2015-02-16,12,74.116,2015-02-16 06:00:00
37,2015-02-16,11,-52.1128,2015-02-16 05:30:00
38,2015-02-16,10,-148.644,2015-02-16 05:00:00
39,2015-02-16,9,-122.667,2015-02-16 04:30:00
40,2015-02-16,8,-216.425,2015-02-16 04:00:00
41,2015-02-16,7,-253.391,2015-02-16 03:30:00
42,2015-02-16,6,-70.3317,2015-02-16 03:00:00
43,2015-02-16,5,-6.4239,2015-02-16 02:30:00
44,2015-02-16,4,137.233,2015-02-16 02:00:00
45,2015-02-16,3,309.562,2015-02-16 01:30:00
46,2015-02-16,2,144.504,2015-02-16 01:00:00
47,2015-02-16,1,-121.481,2015-02-16 00:30:00
0,2015-02-17,48,-129.331,2015-02-18 00:00:00
1,2015-02-17,47,-117.882,2015-02-17 23:30:00
2,2015-02-17,46,74.825,2015-02-17 23:00:00
3,2015-02-17,45,125.183,2015-02-17 22:30:00
4,2015-02-17,44,-141.434,2015-02-17 22:00:00
5,2015-02-17,43,-93.948,2015-02-17 21:30:00
6,2015-02-17,42,-167.879,2015-02-17 21:00:00
7,2015-02-17,41,-180.569,2015-02-17 20:30:00
8,2015-02-17,40,-208.926,2015-02-17 20:00:00
9,2015-02-17,39,21.0601,2015-02-17 19:30:00
10,2015-02-17,38,223.397,2015-02-17 19:00:00
11,2015-02-17,37,446.012,2015-02-17 18:30:00
12,2015-02-17,36,79.0542,2015-02-17 18:00:00
13,2015-02-17,35,-460.487,2015-02-17 17:30:00
14,2015-02-17,34,-434.48,2015-02-17 17:00:00
15,2015-02-17,33,-752.221,2015-02-17 16:30:00
